no,vowel,isPre,distance_to_target,distance_to_closest,closest_phoneme
50,ɛ,False,1.0240188094948817,6.303773920485251,ɪ
50,æ,False,1.3404823538109771,25.71262427023327,ɛ
50,ʌ,False,0.9523826820785387,7.392453984212505,ɑ
50,ɑ,False,0.12445608567415366,9.579659416575751,ʌ
50,ɔ,False,1.6950559347052505,11.519344571410805,ʊ
50,ʊ,False,0.08445173014751692,7.225220733175833,u
50,u,False,0.8927674833419292,13.508709072288305,ɔ
51,i,False,2.644434716022793,8.063243026013119,ɪ
51,ɪ,False,1.900533672254577,5.653574888223082,ɛ
51,ɛ,False,0.9156786956490781,6.005029513311322,ɪ
51,æ,False,0.6194564678908695,10.722490550453815,ɛ
51,ʌ,False,4.656927955839576,1.2602702979737619,ɑ
51,ɑ,False,0.015397344049559733,8.691313157395609,ʌ
51,ɔ,False,3.021526719143395,11.277606784679925,ɑ
51,ʊ,False,3.4851901414920685,5.816380231781354,ɔ
51,u,False,0.8347103104647702,15.24711437360379,ɔ
52,i,False,0.10861911615351941,16.14088058555535,ɪ
52,ɪ,False,1.6441012908586716,10.081833648901052,i
52,ɛ,False,0.07934199966606197,6.586660101410461,æ
52,æ,False,0.035301228334969195,13.454627985901823,ɛ
52,ʌ,False,1.065500481897145,12.644434470168225,ɑ
52,ɑ,False,2.8587080307988564,9.699879079611522,ɔ
52,ɔ,False,0.8403300010280823,12.395749366433979,ɑ
52,ʊ,False,0.8134788759363446,4.268399592833015,u
52,u,False,0.5219028317270684,8.67376049758928,ʊ
53,i,False,1.106175115587511,11.942270028854306,ɪ
53,ɪ,False,0.47616379369050454,9.817207286562775,ɛ
53,ɛ,False,0.40423435698030563,5.362997987372382,æ
53,æ,False,0.2722168063803029,21.05105624527723,ɛ
53,ʌ,False,2.217665718522503,8.242303836325616,ɑ
53,ɑ,False,2.0302005069977405,7.88337183997344,ɔ
53,ɔ,False,1.4885913348837327,11.210430352994774,ʊ
53,ʊ,False,1.1991196426764021,7.374632811581252,u
53,u,False,1.074580250157391,8.055686803000738,ɔ
54,i,False,0.4783330140798199,13.817648065684178,ɪ
54,ɪ,False,1.0704646306375822,12.825867478648838,i
54,ɛ,False,0.3461618918163198,6.631520009103832,æ
54,æ,False,2.321523287744855,3.156182844016893,ɛ
54,ʌ,False,1.711744025252031,10.515852387689531,ɑ
54,ɑ,False,3.264851774225611,15.492353860929754,ʌ
54,ɔ,False,0.8024548232863452,8.820204881943774,ɑ
54,ʊ,False,2.1710087620971206,3.0744327595330447,u
54,u,False,1.5700464287451505,7.451842997614979,ɔ
55,i,False,1.0131157555283212,15.384296077059552,ɪ
55,ɪ,False,0.09244196102649405,9.395072958877607,ɛ
55,ɛ,False,4.53692811127736,0.9251836823027678,ɪ
55,æ,False,1.932334570622321,27.408829351840083,ɛ
55,ʌ,False,2.54959016763528,5.5970599673988195,ɑ
55,ɑ,False,0.3930447058252301,10.281904301492215,ɔ
55,ɔ,False,0.48986258511875785,12.836119191003956,ɑ
55,ʊ,False,1.146686387040437,3.9337991122504485,u
55,u,False,1.5846420406324604,7.434775057642417,ʊ
56,i,False,1.5179150827497945,26.726360012448605,ɪ
56,ɪ,False,1.0193338496174995,11.341311701587587,ɛ
56,ɛ,False,3.188678233591193,8.717625397309616,æ
56,æ,False,5.721016262475647,20.827887664854845,ʌ
56,ʌ,False,2.2293582476039915,2.6550641666459223,ɑ
56,ɑ,False,0.2795872780308726,10.240910483582311,ɔ
56,ɔ,False,1.1741502493905074,13.679742743580922,ɑ
56,ʊ,False,7.041139892991828,7.870974297622102,u
56,u,False,6.16198806424505,13.137092374622696,ʊ
57,i,False,1.4019624426658865,10.091220019616767,ɪ
57,ɪ,False,0.18191597289705375,10.386797263414575,ɛ
57,ɛ,False,0.0164785255176961,7.141735811278997,æ
57,æ,False,5.974593023291124,1.8418656066663694,ɛ
57,ʌ,False,0.5807843026836184,3.904045882512485,ɑ
57,ɑ,False,2.207776600334067,20.310207784871956,ɔ
57,ɔ,False,1.420712675937866,7.471252695892117,ɑ
57,ʊ,False,0.21395597214948037,5.306231860702317,u
57,u,False,0.5608343931865404,9.285547927507581,ɔ
58,i,False,1.7880765182574254,32.28437111507228,ɪ
58,ɪ,False,0.7401456770947553,10.359005970275394,ɛ
58,ɛ,False,0.008425181915824434,7.956413430847674,æ
58,æ,False,1.0002076005193694,28.46501599972786,ɛ
58,ʌ,False,1.306887158109899,7.074043533080825,ɑ
58,ɑ,False,0.8407491622171092,8.145196968788571,ɔ
58,ɔ,False,1.5390109737334625,14.006394131894005,ʊ
58,ʊ,False,3.7737581090878773,14.394698206843595,ʌ
58,u,False,1.9693334666959335,3.9395908976708256,ʊ
59,i,False,0.6319582082358598,14.315336406960014,ɪ
59,ɪ,False,0.6184012416737095,7.27003005656816,ɛ
59,ɛ,False,6.1684634881657185,4.287357345504094,æ
59,æ,False,0.360471228026231,22.574773264975835,ɛ
59,ʌ,False,1.4264128705397612,8.811258203108531,ɑ
59,ɑ,False,0.8189904226076886,4.3967199367429055,ʌ
59,ɔ,False,8.77827314786158,9.144358597707672,u
59,ʊ,False,0.500452322962052,9.494750793069095,u
59,u,False,1.5327072183064798,3.21074137498443,ʊ
60,i,False,0.17951597048534962,18.86160946462752,ɪ
60,ɪ,False,1.1662474202565016,11.768734553434378,i
60,ɛ,False,0.21199513614609056,7.028696369742551,æ
60,æ,False,0.026813102742567534,16.79007091101066,ɛ
60,ʌ,False,0.36412467634445983,10.27271631565651,ɑ
60,ɑ,False,0.5564886955532834,7.201552312720937,ʌ
60,ɔ,False,0.9045077392276151,8.83396930012442,ɑ
60,ʊ,False,0.8442404987999782,5.570267737177265,u
60,u,False,1.2164012319240665,8.326813374680775,ɔ
61,i,False,0.3116613423850002,21.33826387484679,ɪ
61,ɪ,False,0.7411284586134018,5.193929135627554,ɛ
61,ɛ,False,2.210432722040656,2.9500340013675705,æ
61,æ,False,0.49765414798451546,22.484710377571854,ɛ
61,ʌ,False,2.7669130330201894,15.546982652322828,ɑ
61,ɑ,False,0.12435996142044652,9.017575937952682,ʌ
61,ɔ,False,1.7150858734072303,9.173670241605773,ʊ
61,ʊ,False,0.9848762865416145,4.293455075219219,u
61,u,False,1.6887842183373207,10.915144716365992,ɔ
62,i,False,3.5110425973891983,18.290488662655566,ɪ
62,ɪ,False,8.510423302013068,6.584260548896083,ɛ
62,ɛ,False,1.4232763933339636,7.665144998022644,ɪ
62,æ,False,2.7232946038113726,5.876484641247671,ɛ
62,ʌ,False,2.80874568872066,6.337314512029497,ɑ
62,ɑ,False,4.646614983662011,19.916925229415657,ʌ
62,ɔ,False,1.0904224914577496,11.450845633424999,ʊ
62,ʊ,False,0.3188185354915958,10.134085235208216,u
62,u,False,5.107906431523782,11.286442542755932,ɔ
63,i,False,0.5765358206480462,14.61499269800236,ɪ
63,ɪ,False,5.75008306467203,4.149516578172552,ɛ
63,ɛ,False,2.1200110896365425,10.52975828354067,æ
63,æ,False,2.3416521158171846,26.478452667897024,ɛ
63,ʌ,False,2.753998077922251,6.598871932919085,ɑ
63,ɑ,False,0.37532572308879364,8.27466380468157,ʌ
63,ɔ,False,4.182824876449069,5.951336435174529,u
63,ʊ,False,0.22513201683237227,7.548790844817279,u
63,u,False,0.5287037581926307,12.26573557868665,ʊ
64,i,False,0.2987725934410104,16.13178590366848,ɪ
64,ɪ,False,1.853565835730695,4.156422044736067,ɛ
64,ɛ,False,1.7211294942462705,4.689610933538654,æ
64,æ,False,11.55680233111655,3.4995720291173806,ɛ
64,ʌ,False,0.4250164867244334,4.352184718645112,ɑ
64,ɑ,False,1.8128670142806151,17.09873929417726,ɔ
64,ɔ,False,0.035147128624488065,14.419632656017896,ɑ
64,ʊ,False,0.31128232183182936,9.679199174831323,u
64,u,False,1.3999186625827051,13.541812912400896,ʊ
65,i,False,0.02456719092112918,18.607272583541302,ɪ
65,ɪ,False,0.012484725206019306,8.739090588354431,ɛ
65,ɛ,False,0.2423598488004401,5.9856760797651285,æ
65,æ,False,0.47726839877285526,21.23544433198528,ɛ
65,ʌ,False,0.4075096209357273,8.750543801600575,ɑ
65,ɑ,False,0.37481603017962095,11.06367234877612,ɔ
65,ɔ,False,0.9800111055859614,13.200952307090716,ʊ
65,ʊ,False,0.7046604118921747,11.244328308339632,u
65,u,False,0.3397900620613702,11.479753893214594,ɔ
66,i,False,0.22300105957733693,15.221580223058496,ɪ
66,ɪ,False,0.7636439688442721,12.692482751435765,ɛ
66,ɛ,False,1.186748084959722,5.451734402978698,æ
66,æ,False,0.0484630663013226,15.348981027272764,ɛ
66,ʌ,False,2.5291015728938535,15.253466747017399,ɑ
66,ɑ,False,0.048730943876920736,10.469664045864484,ʌ
66,ɔ,False,1.1992916461946854,24.041096048985064,ʊ
66,ʊ,False,5.470497350246799,0.9071456246326378,u
66,u,False,1.190598120978245,5.5980744343992015,ʊ
67,i,False,0.5977738707317763,14.075970426657396,ɪ
67,ɪ,False,0.4912246942089674,11.82010651379918,ɛ
67,ɛ,False,5.420958920862438,3.5160405780364057,ɪ
67,æ,False,3.1592838636768477,33.39793249234909,ɛ
67,ʌ,False,4.4699159512613935,4.556946252201914,ɑ
67,ɑ,False,1.868961117764843,5.412922624218959,ɔ
67,ɔ,False,1.7266204661233964,9.446853058148733,ʊ
67,ʊ,False,1.3856967978141825,14.020328637272234,u
67,u,False,4.643813770334855,3.058750816095293,ʊ
68,i,False,1.6653061222376881,18.634542502433963,ɪ
68,ɪ,False,1.4271631708191312,4.331924863872221,ɛ
68,ɛ,False,0.8259631479062594,5.671385532627974,æ
68,æ,False,3.8230367937476664,37.91875017692428,ɛ
68,ʌ,False,1.7388487823389107,14.803339436313834,ɑ
68,ɑ,False,2.7062516006618256,2.044313655181166,ʌ
68,ɔ,False,3.2435528815997636,6.720308681190008,ʊ
68,ʊ,False,0.12298707997048222,7.797436396576658,u
68,u,False,1.602617879433909,9.977064621297375,ɔ
69,i,False,0.9634902444930652,27.209608143529337,ɪ
69,ɪ,False,0.9465273208149229,4.55912346500957,ɛ
69,ɛ,False,0.5983151643938176,8.738359274255586,æ
69,æ,False,1.3453103679669427,22.12366951335925,ɛ
69,ʌ,False,1.7264891829539333,12.066640713066693,ɑ
69,ɑ,False,6.727274575833503,7.4122310954298,ɔ
69,ɔ,False,2.018662370467255,14.746182854437652,ɑ
69,ʊ,False,2.776547086572517,8.442294616065656,u
69,u,False,2.612677780013154,7.18118809320452,ʊ
70,i,False,1.1600120502330933,28.77371001256944,ɪ
70,ɪ,False,0.08253911063303178,9.697748322869526,ɛ
70,ɛ,False,0.5577694955715474,5.002961377373649,æ
70,æ,False,1.464569796943729,18.129283675565492,ɛ
70,ʌ,False,0.9864705720495046,11.059227460871618,ɑ
70,ɑ,False,0.7104881839357692,11.392214648112386,ʌ
70,ɔ,False,0.5201485270491902,10.077612260541665,ɑ
70,ʊ,False,0.4247845768622285,4.9107672846709,u
70,u,False,0.20542373599188213,9.526472349076968,ʊ
71,i,False,0.8213009172672541,21.39859897143968,ɪ
71,ɪ,False,0.15093418748255405,8.663728684864727,ɛ
71,ɛ,False,0.14888659559442388,9.155025723825355,æ
71,æ,False,0.11678272735237347,19.509781408912357,ɛ
71,ʌ,False,1.2317589477304949,9.256543002726609,ɑ
71,ɑ,False,0.6077809961490404,13.05651344955701,ʌ
71,ɔ,False,0.35340829169268895,11.147670375457778,ɑ
71,ʊ,False,1.2158050404927676,7.955081977799732,u
71,u,False,0.5314425021894615,9.557524044214336,ɔ
72,i,False,0.17087745442023866,16.692979680777633,ɪ
72,ɪ,False,2.0555514899336007,8.226441036394371,ɛ
72,ɛ,False,0.7229927661969411,6.467759820531077,æ
72,æ,False,0.19347983391389775,19.653085413918593,ɛ
72,ʌ,False,0.4199746612358418,4.668850394362349,ɑ
72,ɑ,False,6.360252785058158,1.90976067981758,ɔ
72,ɔ,False,1.96561799658681,7.806904192697712,ɑ
72,ʊ,False,1.5666516399916381,5.8309311022455255,u
72,u,False,1.2528587037093588,7.711871188560953,ʊ
73,i,False,3.1894479215497764,11.433472507912878,ɪ
73,ɪ,False,0.3427282284501326,10.018811374256744,ɛ
73,ɛ,False,0.4227265683090966,9.103962022464493,ɪ
73,æ,False,1.3641982606634242,31.33602170574257,ɛ
73,ʌ,False,5.449535833134328,12.388798224177265,ʊ
73,ɑ,False,1.3961420603319545,15.83357027995428,ɔ
73,ɔ,False,3.400204838644192,18.08116779501013,u
73,ʊ,False,0.30931556522486847,5.103191730833801,u
73,u,False,4.174260719835145,4.229347719144158,ʊ
74,i,False,0.5236589466933511,17.019711146266648,ɪ
74,ɪ,False,0.6844815013520028,5.335954683992317,ɛ
74,ɛ,False,4.390905961153289,4.374143731926633,ɪ
74,æ,False,2.2172945134538473,36.66218434966987,ɛ
74,ʌ,False,2.3681994937263227,13.286339922162831,ɑ
74,ɑ,False,0.7219266858721739,9.194716149620312,ɔ
74,ɔ,False,0.2305692532459808,18.258504307003214,ɑ
74,ʊ,False,1.3297154609209905,10.151882888573713,u
74,u,False,0.6899378071057842,6.458894089600247,ʊ
75,i,False,0.12282006438306578,17.524867436520786,ɪ
75,ɪ,False,0.7743169883722841,9.338010719477563,ɛ
75,ɛ,False,0.9531743647932976,5.99184805915189,ɪ
75,æ,False,2.2037315898341436,32.64679489305114,ɛ
75,ʌ,False,0.6556312840064932,4.537577950228588,ɑ
75,ɑ,False,1.9692423675474806,8.607799846285701,ɔ
75,ɔ,False,4.1442171920762405,14.535961587158937,u
75,ʊ,False,0.4157027188528218,10.641179973157678,u
75,u,False,10.206038454856536,9.902443556859769,ʊ
76,i,False,0.9789288251304842,22.077724730834664,ɪ
76,ɪ,False,0.14694763114802384,10.157122969943321,ɛ
76,ɛ,False,0.21245716193695915,7.754215076577591,æ
76,æ,False,1.2415622613793331,19.37443539984414,ɛ
76,ʌ,False,0.8521295018473819,7.161360547490051,ɑ
76,ɑ,False,0.06764691666938559,9.783271557217095,ʌ
76,ɔ,False,0.5166452124169,10.957047576703705,ɑ
76,ʊ,False,0.1423178972548698,5.684982462974507,u
76,u,False,0.4168943602118716,9.00756759158083,ʊ
